Transaction,State,Date,Product,"Wholesale
Price",Units Sold,Product Code,Sales,Month,Year
2.02E+11,Australian Capital Territory,23/09/2020,Hook Tie Down System,103.95,8,SB639038-MD,831.6,09-Sep,2020
2.02E+11,Northen Territory,24/09/2020,Storage Cabinets,436.5375,6,CR952915-MD,2619.225,09-Sep,2020
2.02E+11,Queensland,25/09/2020,Hook Tie Down System,208.95,8,TN201133-SM,1671.6,09-Sep,2020
2.02E+11,Tasmania,26/09/2020,Spill Response Kit,282.45,6,TN866801-LG,1694.7,09-Sep,2020
2.02E+11,New South Wales,27/09/2020,Viper Earmuffs,103.95,8,SB639038-MD,831.6,09-Sep,2020
2.02E+11,Victoria,28/09/2020,Mineral Absorbent,103.95,9,SB639038-MD,935.55,09-Sep,2020
2.02E+11,Queensland,29/09/2020,Bio Waste Kit,231.315,6,BP171085-LG,1387.89,09-Sep,2020
2.02E+11,Australian Capital Territory,30/09/2020,Spill Response Kit,588.2625,5,CR008525-LG,2941.3125,09-Sep,2020
2.02E+11,Northen Territory,01/10/2020,Mineral Absorbent,436.5375,5,CR952915-MD,2182.6875,10-Oct,2020
2.02E+11,Queensland,02/10/2020,Storage Cabinets,208.95,9,TN201133-SM,1880.55,10-Oct,2020
2.02E+11,Tasmania,03/10/2020,Viper Earmuffs,588.2625,6,CR008525-LG,3529.575,10-Oct,2020
2.02E+11,New South Wales,04/10/2020,Bio Waste Kit,588.2625,6,CR008525-LG,3529.575,10-Oct,2020
2.02E+11,Victoria,05/10/2020,Hook Tie Down System,103.95,6,SB639038-MD,623.7,10-Oct,2020
2.02E+11,Queensland,06/10/2020,Storage Cabinets,231.315,6,BP171085-LG,1387.89,10-Oct,2020
2.02E+11,Australian Capital Territory,07/10/2020,Hook Tie Down System,231.315,6,BP171085-LG,1387.89,10-Oct,2020
2.02E+11,Northen Territory,08/10/2020,Spill Response Kit,103.95,9,SB639038-MD,935.55,10-Oct,2020
2.02E+11,Queensland,09/10/2020,Viper Earmuffs,26.2395,7,HL849377-SM,183.6765,10-Oct,2020
2.02E+11,Tasmania,10/10/2020,Mineral Absorbent,103.95,8,SB639038-MD,831.6,10-Oct,2020
2.02E+11,New South Wales,11/10/2020,Bio Waste Kit,26.2395,7,HL849377-SM,183.6765,10-Oct,2020
2.02E+11,Victoria,12/10/2020,Spill Response Kit,436.5375,6,CR952915-MD,2619.225,10-Oct,2020
2.02E+11,Queensland,13/10/2020,Mineral Absorbent,103.95,6,SB639038-MD,623.7,10-Oct,2020
2.02E+11,Australian Capital Territory,14/10/2020,Storage Cabinets,103.95,7,SB639038-MD,727.65,10-Oct,2020
2.02E+11,Northen Territory,15/10/2020,Viper Earmuffs,231.315,6,BP171085-LG,1387.89,10-Oct,2020
2.02E+11,Queensland,16/10/2020,Bio Waste Kit,208.95,5,TN201133-SM,1044.75,10-Oct,2020
2.02E+11,Tasmania,17/10/2020,Hook Tie Down System,588.2625,6,CR008525-LG,3529.575,10-Oct,2020
2.02E+11,New South Wales,18/10/2020,Storage Cabinets,103.95,6,SB639038-MD,623.7,10-Oct,2020
2.02E+11,Victoria,19/10/2020,Hook Tie Down System,231.315,6,BP171085-LG,1387.89,10-Oct,2020
2.02E+11,Queensland,20/10/2020,Spill Response Kit,282.45,6,TN866801-LG,1694.7,10-Oct,2020
2.02E+11,Australian Capital Territory,21/10/2020,Viper Earmuffs,282.45,5,TN866801-LG,1412.25,10-Oct,2020
2.02E+11,Northen Territory,22/10/2020,Mineral Absorbent,588.2625,6,CR008525-LG,3529.575,10-Oct,2020
2.02E+11,Queensland,23/10/2020,Bio Waste Kit,282.45,7,TN866801-LG,1977.15,10-Oct,2020
2.02E+11,Tasmania,24/10/2020,Spill Response Kit,26.2395,6,HL849377-SM,157.437,10-Oct,2020
2.02E+11,New South Wales,25/10/2020,Mineral Absorbent,103.95,6,SB639038-MD,623.7,10-Oct,2020
2.02E+11,Victoria,26/10/2020,Storage Cabinets,282.45,8,TN866801-LG,2259.6,10-Oct,2020
2.02E+11,Queensland,27/10/2020,Viper Earmuffs,282.45,7,TN866801-LG,1977.15,10-Oct,2020
2.02E+11,Australian Capital Territory,28/10/2020,Bio Waste Kit,231.315,5,BP171085-LG,1156.575,10-Oct,2020
2.02E+11,Northen Territory,29/10/2020,Hook Tie Down System,26.2395,8,HL849377-SM,209.916,10-Oct,2020
2.02E+11,Queensland,30/10/2020,Storage Cabinets,588.2625,6,CR008525-LG,3529.575,10-Oct,2020
2.02E+11,Tasmania,31/10/2020,Hook Tie Down System,26.2395,7,HL849377-SM,183.6765,10-Oct,2020
2.02E+11,New South Wales,01/11/2020,Spill Response Kit,282.45,9,TN866801-LG,2542.05,11-Nov,2020
2.02E+11,Victoria,02/11/2020,Viper Earmuffs,103.95,9,SB639038-MD,935.55,11-Nov,2020
2.02E+11,Queensland,03/11/2020,Mineral Absorbent,231.315,6,BP171085-LG,1387.89,11-Nov,2020
2.02E+11,Australian Capital Territory,04/11/2020,Bio Waste Kit,103.95,5,SB639038-MD,519.75,11-Nov,2020
2.02E+11,Northen Territory,05/11/2020,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,11-Nov,2020
2.02E+11,Queensland,06/11/2020,Mineral Absorbent,436.5375,6,CR952915-MD,2619.225,11-Nov,2020
2.02E+11,Tasmania,07/11/2020,Storage Cabinets,282.45,5,TN866801-LG,1412.25,11-Nov,2020
2.02E+11,New South Wales,08/11/2020,Viper Earmuffs,26.2395,8,HL849377-SM,209.916,11-Nov,2020
2.02E+11,Victoria,09/11/2020,Bio Waste Kit,26.2395,6,HL849377-SM,157.437,11-Nov,2020
2.02E+11,Queensland,10/11/2020,Hook Tie Down System,103.95,8,SB639038-MD,831.6,11-Nov,2020
2.02E+11,Australian Capital Territory,11/11/2020,Storage Cabinets,103.95,6,SB639038-MD,623.7,11-Nov,2020
2.02E+11,Northen Territory,12/11/2020,Hook Tie Down System,282.45,8,TN866801-LG,2259.6,11-Nov,2020
2.02E+11,Queensland,13/11/2020,Spill Response Kit,588.2625,6,CR008525-LG,3529.575,11-Nov,2020
2.02E+11,Tasmania,14/11/2020,Viper Earmuffs,282.45,6,TN866801-LG,1694.7,11-Nov,2020
2.02E+11,New South Wales,15/11/2020,Mineral Absorbent,282.45,9,TN866801-LG,2542.05,11-Nov,2020
2.02E+11,Victoria,16/11/2020,Bio Waste Kit,282.45,10,TN866801-LG,2824.5,11-Nov,2020
2.02E+11,Queensland,17/11/2020,Spill Response Kit,436.5375,5,CR952915-MD,2182.6875,11-Nov,2020
2.02E+11,Australian Capital Territory,18/11/2020,Mineral Absorbent,231.315,6,BP171085-LG,1387.89,11-Nov,2020
2.02E+11,Northen Territory,19/11/2020,Storage Cabinets,436.5375,6,CR952915-MD,2619.225,11-Nov,2020
2.02E+11,Queensland,20/11/2020,Viper Earmuffs,231.315,6,BP171085-LG,1387.89,11-Nov,2020
2.02E+11,Tasmania,21/11/2020,Bio Waste Kit,103.95,9,SB639038-MD,935.55,11-Nov,2020
2.02E+11,New South Wales,22/11/2020,Hook Tie Down System,26.2395,8,HL849377-SM,209.916,11-Nov,2020
2.02E+11,Victoria,23/11/2020,Storage Cabinets,103.95,5,SB639038-MD,519.75,11-Nov,2020
2.02E+11,Queensland,24/11/2020,Hook Tie Down System,282.45,10,TN866801-LG,2824.5,11-Nov,2020
2.02E+11,Australian Capital Territory,25/11/2020,Spill Response Kit,282.45,10,TN866801-LG,2824.5,11-Nov,2020
2.02E+11,Northen Territory,26/11/2020,Viper Earmuffs,397.95,10,TN024462-XL,3979.5,11-Nov,2020
2.02E+11,Queensland,27/11/2020,Mineral Absorbent,26.2395,6,HL849377-SM,157.437,11-Nov,2020
2.02E+11,Tasmania,28/11/2020,Bio Waste Kit,397.95,9,TN024462-XL,3581.55,11-Nov,2020
2.02E+11,New South Wales,29/11/2020,Spill Response Kit,588.2625,5,CR008525-LG,2941.3125,11-Nov,2020
2.02E+11,Victoria,30/11/2020,Mineral Absorbent,146.9895,7,SB443536-LG,1028.9265,11-Nov,2020
2.02E+11,Queensland,01/12/2020,Storage Cabinets,26.2395,8,HL849377-SM,209.916,12-Dec,2020
2.02E+11,Australian Capital Territory,02/12/2020,Viper Earmuffs,588.2625,5,CR008525-LG,2941.3125,12-Dec,2020
2.02E+11,Northen Territory,03/12/2020,Bio Waste Kit,146.9895,8,SB443536-LG,1175.916,12-Dec,2020
2.02E+11,Queensland,04/12/2020,Hook Tie Down System,26.2395,6,HL849377-SM,157.437,12-Dec,2020
2.02E+11,Tasmania,05/12/2020,Storage Cabinets,397.95,5,TN024462-XL,1989.75,12-Dec,2020
2.02E+11,New South Wales,06/12/2020,Hook Tie Down System,282.45,9,TN866801-LG,2542.05,12-Dec,2020
2.02E+11,Victoria,07/12/2020,Spill Response Kit,26.2395,6,HL849377-SM,157.437,12-Dec,2020
2.02E+11,Queensland,08/12/2020,Viper Earmuffs,231.315,6,BP171085-LG,1387.89,12-Dec,2020
2.02E+11,Australian Capital Territory,09/12/2020,Mineral Absorbent,103.95,9,SB639038-MD,935.55,12-Dec,2020
2.02E+11,Northen Territory,10/12/2020,Bio Waste Kit,282.45,7,TN866801-LG,1977.15,12-Dec,2020
2.02E+11,Queensland,11/12/2020,Spill Response Kit,282.45,6,TN866801-LG,1694.7,12-Dec,2020
2.02E+11,Tasmania,12/12/2020,Mineral Absorbent,588.2625,5,CR008525-LG,2941.3125,12-Dec,2020
2.02E+11,New South Wales,13/12/2020,Storage Cabinets,282.45,8,TN866801-LG,2259.6,12-Dec,2020
2.02E+11,Victoria,14/12/2020,Viper Earmuffs,146.9895,6,SB443536-LG,881.937,12-Dec,2020
2.02E+11,Queensland,15/12/2020,Bio Waste Kit,588.2625,6,CR008525-LG,3529.575,12-Dec,2020
2.02E+11,Australian Capital Territory,16/12/2020,Hook Tie Down System,588.2625,5,CR008525-LG,2941.3125,12-Dec,2020
2.02E+11,Northen Territory,17/12/2020,Storage Cabinets,397.95,6,TN024462-XL,2387.7,12-Dec,2020
2.02E+11,Queensland,18/12/2020,Hook Tie Down System,26.2395,5,HL849377-SM,131.1975,12-Dec,2020
2.02E+11,Tasmania,19/12/2020,Spill Response Kit,282.45,6,TN866801-LG,1694.7,12-Dec,2020
2.02E+11,New South Wales,20/12/2020,Viper Earmuffs,282.45,9,TN866801-LG,2542.05,12-Dec,2020
2.02E+11,Victoria,21/12/2020,Mineral Absorbent,588.2625,5,CR008525-LG,2941.3125,12-Dec,2020
2.02E+11,Queensland,22/12/2020,Bio Waste Kit,103.95,9,SB639038-MD,935.55,12-Dec,2020
2.02E+11,Australian Capital Territory,23/12/2020,Spill Response Kit,282.45,7,TN866801-LG,1977.15,12-Dec,2020
2.02E+11,Northen Territory,24/12/2020,Mineral Absorbent,26.2395,5,HL849377-SM,131.1975,12-Dec,2020
2.02E+11,Queensland,25/12/2020,Storage Cabinets,103.95,9,SB639038-MD,935.55,12-Dec,2020
2.02E+11,Tasmania,26/12/2020,Viper Earmuffs,146.9895,8,SB443536-LG,1175.916,12-Dec,2020
2.02E+11,New South Wales,27/12/2020,Bio Waste Kit,103.95,9,SB639038-MD,935.55,12-Dec,2020
2.02E+11,Victoria,28/12/2020,Hook Tie Down System,231.315,5,BP171085-LG,1156.575,12-Dec,2020
2.02E+11,Queensland,29/12/2020,Storage Cabinets,231.315,6,BP171085-LG,1387.89,12-Dec,2020
2.02E+11,Australian Capital Territory,30/12/2020,Hook Tie Down System,231.315,6,BP171085-LG,1387.89,12-Dec,2020
2.02E+11,Northen Territory,31/12/2020,Spill Response Kit,231.315,5,BP171085-LG,1156.575,12-Dec,2020
